id,familia,marca
31320,20.0,33.0
28970,1.0,32.0
84520,1.0,221.0
9171,1.0,9.0
31696,18.0,33.0
21205,7.0,76.0
71269,7.0,210.0
70111,1.0,18.0
89490,1.0,18.0
35108,1.0,161.0
30096,7.0,33.0
23469,1.0,20.0
14217,7.0,44.0
77190,1.0,7.0
29866,7.0,33.0
93014,1.0,270.0
27317,1.0,25.0
12761,8.0,18.0
24969,1.0,20.0
112805,1.0,7.0
83182,1.0,176.0
35806,1.0,170.0
13257,7.0,2.0
24991,1.0,20.0
111217,1.0,174.0
76798,1.0,7.0
11645,1.0,18.0
25893,1.0,23.0
80815,1.0,213.0
111503,1.0,174.0
79695,1.0,21.0
105928,1.0,226.0
91839,1.0,176.0
86643,1.0,234.0
82655,1.0,237.0
83700,1.0,7.0
13073,8.0,2.0
13175,7.0,2.0
32730,7.0,33.0
11023,1.0,18.0
72138,5.0,196.0
17328,7.0,186.0
32166,1.0,33.0
31082,9.0,33.0
74636,1.0,7.0
76278,1.0,224.0
84822,1.0,29.0
78499,1.0,21.0
33806,1.0,198.0
83340,1.0,214.0
113502,1.0,18.0
81964,1.0,214.0
77616,1.0,227.0
111815,1.0,36.0
68969,6.0,15.0
30232,7.0,33.0
24615,1.0,20.0
83538,1.0,7.0
84400,1.0,221.0
15147,7.0,44.0
92614,1.0,176.0
91371,1.0,270.0
75716,1.0,7.0
92019,1.0,176.0
82523,1.0,236.0
81830,1.0,235.0
19394,7.0,186.0
29308,1.0,32.0
31994,18.0,33.0
24897,1.0,20.0
78040,1.0,176.0
8485,1.0,179.0
34544,1.0,161.0
86797,1.0,247.0
103025,1.0,7.0
77492,1.0,227.0
26347,1.0,23.0
14415,7.0,44.0
77408,1.0,227.0
73447,1.0,213.0
25411,1.0,20.0
9656,1.0,18.0
102631,1.0,65.0
69014,7.0,15.0
90487,1.0,176.0
77162,3.0,7.0
113339,1.0,9.0
13427,7.0,2.0
68770,7.0,15.0
75068,1.0,7.0
82387,1.0,235.0
21627,6.0,98.0
85744,1.0,29.0
28130,1.0,194.0
22681,1.0,20.0
8631,1.0,85.0
80455,1.0,229.0
23643,2.0,20.0
73923,1.0,219.0
89206,1.0,243.0
20029,1.0,9.0
27586,1.0,25.0
18328,7.0,186.0
35162,1.0,165.0
18528,7.0,186.0
13505,7.0,2.0
16267,1.0,185.0
76459,1.0,18.0
112521,1.0,269.0
70969,1.0,23.0
84620,1.0,50.0
25565,1.0,23.0
28312,5.0,196.0
35684,1.0,170.0
31822,7.0,33.0
26543,1.0,23.0
9891,1.0,18.0
34594,1.0,161.0
111243,1.0,174.0
89582,1.0,176.0
36308,1.0,170.0
88563,1.0,252.0
87873,1.0,251.0
34054,1.0,156.0
72186,5.0,196.0
73719,1.0,219.0
25245,1.0,20.0
14483,7.0,44.0
9694,1.0,9.0
28056,1.0,194.0
30054,7.0,33.0
93200,1.0,229.0
74009,1.0,219.0
83516,1.0,7.0
31072,9.0,33.0
13813,7.0,44.0
78713,1.0,21.0
20229,1.0,10.0
88471,1.0,213.0
92974,1.0,218.0
89692,1.0,213.0
68298,9.0,39.0
80755,1.0,230.0
69829,8.0,27.0
32470,20.0,33.0
86379,1.0,247.0
34680,1.0,161.0
9076,1.0,18.0
29080,1.0,32.0
21331,7.0,76.0
9122,1.0,18.0
88315,1.0,18.0
20473,7.0,67.0
19896,1.0,9.0
106112,1.0,226.0
30262,7.0,33.0
36216,1.0,170.0
9955,1.0,18.0
26677,1.0,25.0
86743,1.0,176.0
85278,1.0,29.0
85474,1.0,29.0
16855,7.0,186.0
76866,1.0,7.0
75378,1.0,7.0
35910,1.0,170.0
30494,7.0,33.0
20157,1.0,10.0
28214,5.0,196.0
86793,1.0,247.0
21717,7.0,98.0
25061,1.0,20.0
78521,1.0,21.0
85044,1.0,29.0
90865,1.0,254.0
13121,1.0,2.0
24135,1.0,20.0
30596,7.0,33.0
73571,1.0,219.0
82018,1.0,235.0
86741,1.0,176.0
17766,7.0,186.0
35544,2.0,36.0
18618,7.0,186.0
90583,1.0,176.0
106968,1.0,226.0
33218,1.0,198.0
67824,7.0,39.0
79697,1.0,21.0
79147,2.0,21.0
32562,7.0,33.0
80681,1.0,218.0
15807,7.0,44.0
24961,1.0,20.0
81838,1.0,235.0
23663,2.0,20.0
32504,7.0,33.0
22139,9.0,98.0
12776,8.0,18.0
72180,5.0,196.0
80658,3.1292879110480247,7.0
89716,1.0,213.0
82611,1.0,236.0
84362,1.0,221.0
24559,1.0,20.0
70711,8.0,27.0
17394,7.0,186.0
30858,9.0,33.0
90459,1.0,270.0
68309,9.0,39.0
29984,7.0,33.0
76469,1.0,18.0
74019,1.0,219.0
10109,1.0,18.0
23163,1.0,20.0
91973,1.0,176.0
27019,1.0,25.0
87533,1.0,249.0
25035,1.0,20.0
24711,1.0,20.0
18440,7.0,186.0
15487,7.0,44.0
85840,1.0,270.0
24543,2.0,20.0
12736,8.0,18.0
72563,1.0,137.0
81972,1.0,235.0
18466,7.0,186.0
18240,7.0,186.0
104452,1.0,228.0
111525,1.0,174.0
88589,1.0,252.0
111547,1.0,174.0
85444,1.0,29.0
34218,1.0,156.0
10459,1.0,18.0
87697,1.0,218.0
73587,1.0,219.0
19416,7.0,186.0
82890,1.0,214.0
19857,1.0,9.0
36750,1.0,38.0
67145,7.0,39.0
17928,7.0,186.0
22607,3.0,20.0
32856,20.0,33.0
15521,7.0,44.0
86753,1.0,176.0
31670,18.0,33.0
84268,1.0,221.0
28768,1.0,30.0
105794,1.0,226.0
87615,7.0,249.0
14891,7.0,44.0
93440,1.0,218.0
81495,1.0,213.0
35818,1.0,170.0
93292,1.0,229.0
14917,7.0,44.0
30994,9.0,33.0
21481,7.0,98.0
84568,1.0,221.0
74586,1.0,7.0
73715,1.0,219.0
71215,7.0,210.0
85326,1.0,29.0
15515,7.0,44.0
26155,1.0,23.0
82281,1.0,214.0
73557,1.0,214.0
11685,1.0,18.0
21889,7.0,98.0
86023,1.0,240.0
72548,1.0,137.0
20447,7.0,67.0
30604,7.0,33.0
29658,20.0,33.0
30454,7.0,33.0
9785,1.0,18.0
69158,7.0,15.0
113494,1.0,18.0
22389,7.0,110.0
92638,1.0,227.0
82647,1.0,236.0
17412,7.0,186.0
10356,1.0,176.0
13919,7.0,44.0
83590,1.0,7.0
34492,1.0,161.0
90804,1.0,213.0
78751,1.0,21.0
34606,1.0,161.0
18920,7.0,186.0
82149,1.0,235.0
93420,1.0,218.0
34470,1.0,161.0
82245,1.0,235.0
8513,1.0,74.0
15691,7.0,44.0
67573,7.0,39.0
83684,1.0,7.0
92539,1.0,229.0
35168,1.0,165.0
82599,1.0,236.0
70513,7.0,19.0
24803,1.0,20.0
86535,1.0,247.0
9743,1.0,9.0
80597,1.0,7.0
32514,7.0,33.0
22193,7.0,193.0
77230,7.0,226.0
24169,1.0,20.0
8826,1.0,18.0
31788,7.0,33.0
22737,1.0,20.0
37060,1.0,38.0
78230,1.0,213.0
14169,7.0,44.0
30550,7.0,33.0
82044,1.0,214.0
103085,1.0,7.0
29130,1.0,32.0
78361,1.0,21.0
72470,1.0,137.0
81400,1.0,232.0
30622,20.0,33.0
14595,7.0,44.0
12275,1.0,18.0
76308,1.0,18.0
88213,1.0,78.0
22453,7.0,110.0
75818,1.0,219.0
29448,9.0,33.0
72343,5.0,196.0
49591,8.0,27.0
12510,2.0,18.0
24987,1.0,20.0
68556,6.0,206.0
27423,1.0,25.0
68806,7.0,15.0
21317,7.0,76.0
36806,1.0,38.0
93526,1.0,216.0
92099,1.0,176.0
113174,1.0,7.0
81730,1.0,235.0
21589,6.0,98.0
32338,1.0,33.0
25615,1.0,23.0
10978,1.0,18.0
80287,1.0,229.0
33256,1.0,198.0
85098,1.0,29.0
36092,1.0,170.0
83768,1.0,7.0
20727,9.0,188.0
90645,1.0,176.0
67964,1.0,10.0
17630,7.0,186.0
20605,7.0,67.0
78779,1.0,21.0
75382,1.0,7.0
17616,7.0,186.0
19182,7.0,186.0
86807,1.0,218.0
84686,1.0,29.0
29890,7.0,33.0
23339,1.0,20.0
82803,1.0,50.0
92105,1.0,176.0
76102,1.0,7.0
92235,1.0,66.0
91813,1.0,176.0
28700,1.0,30.0
14107,7.0,44.0
25119,1.0,20.0
15271,7.0,44.0
74334,1.0,219.0
14767,7.0,44.0
10454,1.0,18.0
73763,1.0,219.0
33968,1.0,156.0
16631,1.0,185.0
74522,1.0,216.0
16919,7.0,186.0
8563,1.0,182.0
82821,1.0,50.0
34456,1.0,161.0
83092,1.0,78.0
102649,1.0,7.0
73773,1.0,219.0
106772,1.0,226.0
17316,7.0,186.0
103053,1.0,7.0
14153,7.0,44.0
71936,1.0,36.0
22577,1.0,20.0
22759,1.0,20.0
103035,1.0,7.0
70446,7.0,19.0
29454,9.0,33.0
21591,6.0,98.0
26735,1.0,25.0
72274,5.0,196.0
79535,1.0,21.0
13691,7.0,184.0
13643,1.0,137.0
9193,1.0,18.0
10038,1.0,18.0
9050,1.0,18.0
70732,8.0,27.0
22909,1.0,20.0
105764,1.0,226.0
21255,7.0,76.0
80485,1.0,229.0
37146,1.0,38.0
23937,1.0,20.0
86517,1.0,247.0
74574,1.0,216.0
31234,20.0,33.0
92061,1.0,176.0
71331,9.0,211.0
30052,7.0,33.0
73779,1.0,219.0
82807,1.0,50.0
33764,1.0,198.0
17310,7.0,186.0
89039,1.0,253.0
34862,1.0,161.0
79617,1.0,21.0
84228,1.0,221.0
25705,1.0,23.0
87731,1.0,244.0
20935,7.0,76.0
21355,7.0,76.0
31396,20.0,33.0
12455,6.0,18.0
73839,1.0,219.0
27996,1.0,194.0
32668,7.0,33.0
25021,3.0,20.0
25425,1.0,20.0
93600,1.0,78.0
9126,1.0,18.0
17344,7.0,186.0
35064,1.0,161.0
17538,7.0,186.0
81509,1.0,214.0
66154,8.0,2.0
68019,9.0,39.0
84404,1.0,221.0
32880,20.0,33.0
25661,1.0,23.0
86263,1.0,247.0
76934,1.0,7.0
15135,7.0,44.0
11652,1.0,18.0
79315,1.0,21.0
69856,8.0,27.0
81525,1.0,234.0
108583,1.0,65.0
24201,1.0,20.0
21229,7.0,76.0
105602,1.0,226.0
25199,1.0,20.0
22575,1.0,20.0
89350,1.0,218.0
21231,7.0,76.0
28566,1.0,30.0
76362,1.0,18.0
32054,7.0,33.0
16887,7.0,186.0
71173,7.0,210.0
24573,1.0,20.0
74792,1.0,7.0
68051,1.0,10.0
34560,1.0,161.0
79463,2.0,21.0
79087,1.0,21.0
32292,1.0,33.0
87531,1.0,249.0
105838,1.0,226.0
21385,1.0,191.0
15091,7.0,44.0
34276,1.0,160.0
31164,7.0,33.0
71191,7.0,210.0
18548,7.0,186.0
35632,1.0,170.0
81023,3.0,228.0
31138,9.0,33.0
81802,1.0,235.0
23509,1.0,20.0
8533,1.0,177.0
69047,7.0,15.0
15769,7.0,44.0
28106,1.0,194.0
85914,1.0,176.0
9445,1.0,9.0
72246,5.0,196.0
21539,6.0,98.0
26973,1.0,25.0
87635,1.0,176.0
88085,1.0,251.0
26885,1.0,25.0
31044,9.0,33.0
22581,1.0,20.0
33054,20.0,33.0
35838,1.0,170.0
15785,7.0,44.0
16833,7.0,186.0
18736,7.0,186.0
10438,1.0,18.0
17176,7.0,186.0
30474,7.0,33.0
82465,1.0,236.0
30274,7.0,33.0
21793,7.0,98.0
78381,1.0,21.0
93862,1.0,229.0
108531,1.0,65.0
67121,9.0,39.0
89091,1.0,213.0
79159,2.0,21.0
85082,1.0,29.0
79389,1.0,21.0
83748,1.0,7.0
86493,1.0,247.0
34016,1.0,156.0
24905,1.0,20.0
104641,1.0,248.0
78883,1.0,21.0
22009,7.0,98.0
32542,7.0,33.0
24357,3.0,20.0
31206,20.0,33.0
18538,7.0,186.0
24705,1.0,20.0
70006,8.0,27.0
87309,1.0,176.0
74184,1.0,219.0
102343,1.0,65.0
21813,6.0,98.0
27908,3.0,194.0
79577,1.0,21.0
78339,1.0,213.0
111593,2.0,174.0
72533,1.0,137.0
104521,1.0,228.0
66436,6.0,186.0
92762,1.0,176.0
75498,1.0,7.0
15463,7.0,44.0
31460,20.0,33.0
14257,7.0,44.0
17880,7.0,186.0
90421,1.0,270.0
29422,9.0,33.0
19473,2.0,9.0
85768,1.0,29.0
69227,7.0,15.0
29790,20.0,33.0
14557,7.0,44.0
19487,2.0,9.0
26145,1.0,23.0
93608,1.0,78.0
35552,1.0,36.0
34362,7.0,201.0
33522,1.0,198.0
77720,1.0,227.0
74302,1.0,219.0
32616,7.0,33.0
25803,1.0,23.0
24613,5.0,20.0
16771,7.0,186.0
18696,7.0,186.0
77318,1.0,227.0
32384,1.0,33.0
74960,1.0,7.0
9187,1.0,18.0
10603,1.0,1.0
79921,1.0,21.0
30492,18.0,33.0
18672,7.0,186.0
21413,1.0,191.0
13827,7.0,44.0
18656,7.0,186.0
70473,7.0,19.0
72382,1.0,137.0
29340,1.0,32.0
15481,7.0,44.0
26917,1.0,25.0
26319,1.0,23.0
69050,7.0,15.0
92606,1.0,234.0
16863,7.0,186.0
27329,1.0,25.0
80941,1.0,213.0
9388,1.0,9.0
86011,1.0,213.0
87289,1.0,176.0
26821,1.0,25.0
84962,1.0,29.0
108581,1.0,65.0
92097,1.0,176.0
9162,1.0,18.0
89556,1.0,176.0
20857,7.0,76.0
29288,1.0,32.0
19036,7.0,186.0
32766,7.0,33.0
12472,6.0,18.0
14769,7.0,44.0
104806,1.0,7.0
31558,20.0,33.0
12462,6.0,18.0
13617,1.0,137.0
87179,1.0,247.0
86081,1.0,240.0
17806,7.0,186.0
89542,1.0,176.0
12755,8.0,18.0
73565,1.0,214.0
68650,7.0,206.0
104804,1.0,7.0
24691,1.0,20.0
88583,1.0,252.0
14069,7.0,44.0
17596,7.0,186.0
78995,1.0,21.0
9046,1.0,18.0
31248,20.0,33.0
8539,1.0,177.0
74011,1.0,219.0
29772,20.0,33.0
24979,1.0,20.0
21453,7.0,98.0
88493,1.0,252.0
13135,8.0,2.0
19068,7.0,186.0
106840,1.0,226.0
87841,1.0,226.0
32984,20.0,33.0
27515,1.0,25.0
91110,1.0,213.0
12423,9.0,18.0
35184,1.0,165.0
73787,1.0,219.0
19545,1.0,9.0
79379,1.0,21.0
85426,1.0,29.0
82247,1.0,235.0
82167,1.0,235.0
79841,1.0,21.0
84574,1.0,50.0
33176,1.0,198.0
25207,1.0,20.0
10410,1.0,18.0
33540,1.0,198.0
106252,1.0,226.0
16411,1.0,185.0
82853,1.0,50.0
92590,1.0,234.0
20379,7.0,67.0
80487,1.0,229.0
9068,1.0,18.0
78198,1.0,213.0
102889,1.0,7.0
28874,1.0,30.0
13791,7.0,44.0
22245,7.0,193.0
19543,1.0,9.0
83863,1.0,242.0
19642,1.0,9.0
15743,7.0,44.0
10052,1.0,9.0
85360,1.0,29.0
24053,1.0,20.0
35628,1.0,170.0
21487,7.0,98.0
24497,1.0,20.0
24401,1.0,20.0
35656,1.0,170.0
24755,1.0,20.0
25471,1.0,23.0
21341,7.0,76.0
30154,7.0,33.0
93402,1.0,218.0
33370,1.0,198.0
78615,1.0,21.0
27728,1.0,25.0
15357,7.0,44.0
31584,20.0,33.0
80565,1.0,216.0
33122,20.0,33.0
30196,7.0,33.0
79397,1.0,21.0
79211,1.0,21.0
22339,7.0,110.0
80529,1.0,228.0
72434,1.0,137.0
28804,1.0,30.0
19220,7.0,186.0
79837,1.0,21.0
82423,1.0,235.0
84056,1.0,221.0
113376,1.0,18.0
20239,1.0,10.0
21915,7.0,98.0
18406,7.0,186.0
81878,1.0,213.0
34918,1.0,161.0
35126,1.0,165.0
85104,1.0,29.0
30394,7.0,33.0
69663,8.0,27.0
11321,1.0,18.0
22467,1.0,18.0
27461,1.0,25.0
27211,1.0,25.0
18010,7.0,186.0
20483,7.0,67.0
35478,1.0,165.0
9507,1.0,9.0
82591,1.0,236.0
76274,1.0,224.0
9197,1.0,18.0
35972,1.0,170.0
84080,1.0,221.0
29170,1.0,32.0
69269,6.0,207.0
16615,1.0,185.0
89730,1.0,213.0
32188,1.0,33.0
75406,1.0,7.0
17988,7.0,186.0
9253,1.0,18.0
33478,1.0,198.0
12425,6.0,18.0
82052,1.0,220.0
20199,1.0,10.0
27007,1.0,25.0
15175,7.0,44.0
30496,7.0,33.0
80327,1.0,229.0
12500,1.0,18.0
69137,7.0,15.0
22973,1.0,20.0
104563,1.0,7.0
14571,7.0,44.0
81281,1.0,232.0
87407,1.0,226.0
15645,7.0,44.0
69853,8.0,27.0
14237,7.0,44.0
19644,1.0,9.0
17532,7.0,186.0
9471,1.0,9.0
111673,1.0,174.0
31514,20.0,33.0
18222,7.0,186.0
89406,1.0,218.0
24177,1.0,20.0
78281,1.0,78.0
90965,1.0,78.0
106144,1.0,226.0
26685,1.0,25.0
108671,1.0,65.0
34894,1.0,161.0
23743,1.0,20.0
18798,7.0,186.0
25393,1.0,20.0
19507,1.0,9.0
83236,1.0,240.0
23107,1.0,20.0
111811,1.0,36.0
10948,1.0,18.0
68029,1.0,10.0
70650,8.0,27.0
66415,7.0,186.0
21073,7.0,76.0
82159,1.0,235.0
84182,1.0,221.0
17462,7.0,186.0
67493,1.0,10.0
75158,1.0,7.0
14875,7.0,44.0
91897,1.0,176.0
29542,20.0,33.0
33922,7.0,199.0
24035,1.0,20.0
80411,1.0,229.0
73911,1.0,219.0
16933,7.0,186.0
74326,1.0,219.0
82365,1.0,235.0
67715,1.0,10.0
23093,1.0,20.0
81728,1.0,235.0
11114,1.0,18.0
26607,1.0,23.0
80575,1.0,216.0
83626,1.0,7.0
90737,1.0,213.0
86217,1.0,176.0
92071,1.0,176.0
28152,7.0,194.0
30914,9.0,33.0
32378,1.0,33.0
35204,1.0,165.0
23687,1.0,20.0
86617,1.0,218.0
16137,1.0,185.0
21349,7.0,76.0
85190,1.0,29.0
24121,1.0,20.0
75864,1.0,270.0
79255,1.0,21.0
12419,6.0,18.0
25799,1.0,23.0
23665,1.0,20.0
93006,1.0,270.0
24533,1.0,20.0
82249,1.0,235.0
32568,7.0,33.0
78351,1.0,213.0
82637,1.0,236.0
22547,1.0,20.0
103059,1.0,7.0
74066,1.0,214.0
29046,1.0,32.0
37086,1.0,38.0
25299,1.0,20.0
13243,7.0,2.0
93630,1.0,218.0
33146,1.0,198.0
85608,1.0,29.0
85416,1.0,29.0
22721,1.0,20.0
34520,1.0,161.0
12796,8.0,18.0
86061,1.0,240.0
16283,1.0,185.0
14731,7.0,44.0
35690,1.0,170.0
19529,1.0,9.0
18456,7.0,186.0
111407,1.0,174.0
69841,8.0,27.0
24571,1.0,20.0
89580,1.0,176.0
9901,1.0,9.0
89767,1.0,176.0
23423,1.0,20.0
26657,1.0,25.0
78495,1.0,21.0
25873,1.0,23.0
83240,1.0,240.0
92109,1.0,176.0
21251,7.0,76.0
17814,7.0,186.0
104118,1.0,7.0
22859,1.0,20.0
85274,1.0,29.0
77462,1.0,227.0
26141,1.0,23.0
30614,20.0,33.0
14853,7.0,44.0
69098,7.0,15.0
71152,7.0,210.0
19923,1.0,9.0
16489,1.0,185.0
20949,7.0,76.0
72464,1.0,137.0
90571,1.0,234.0
103027,1.0,7.0
22989,1.0,20.0
104466,1.0,228.0
72415,1.0,137.0
80555,1.0,213.0
106030,1.0,226.0
22843,1.0,20.0
24149,1.0,20.0
17812,7.0,186.0
28594,1.0,30.0
17710,7.0,186.0
35128,1.0,165.0
68496,6.0,206.0
23939,1.0,20.0
68195,1.0,10.0
18634,7.0,186.0
108575,1.0,65.0
9405,1.0,9.0
27900,1.0,194.0
11306,1.0,18.0
23557,2.0,20.0
19535,2.0,9.0
71048,7.0,208.0
23993,1.0,20.0
89172,1.0,243.0
81257,1.0,214.0
14735,7.0,44.0
78817,1.0,21.0
28472,1.0,30.0
84838,1.0,29.0
18116,7.0,186.0
105882,1.0,226.0
20705,7.0,67.0
24057,3.0,20.0
68276,1.0,10.0
31242,20.0,33.0
19264,7.0,186.0
19829,1.0,9.0
21957,7.0,98.0
35258,1.0,165.0
18566,7.0,186.0
27025,1.0,25.0
111701,2.0,174.0
79865,1.0,21.0
34942,1.0,161.0
17600,7.0,186.0
10766,1.0,18.0
30266,7.0,33.0
18446,7.0,186.0
20519,7.0,67.0
26049,1.0,23.0
32802,7.0,33.0
21601,6.0,98.0
30544,18.0,33.0
72331,5.0,196.0
83122,1.0,50.0
22459,7.0,110.0
93570,1.0,7.0
76661,1.0,18.0
77100,1.0,7.0
106936,1.0,226.0
28588,1.0,30.0
105946,1.0,226.0
92738,1.0,18.0
16683,7.0,186.0
89750,1.0,213.0
30892,9.0,33.0
92165,1.0,216.0
9995,1.0,18.0
102742,1.0,7.0
27257,1.0,25.0
27097,1.0,25.0
21309,7.0,76.0
74218,1.0,219.0
34920,1.0,161.0
70971,1.0,140.0
70170,1.0,18.0
13955,7.0,44.0
70684,8.0,27.0
83766,1.0,7.0
23481,1.0,20.0
33202,1.0,198.0
22871,1.0,20.0
32122,1.0,33.0
28968,1.0,32.0
71051,7.0,208.0
76086,1.0,7.0
22423,7.0,110.0
71039,7.0,208.0
22799,1.0,20.0
23925,1.0,20.0
83504,1.0,7.0
28766,1.0,30.0
30634,20.0,33.0
68893,7.0,15.0
21313,7.0,76.0
83224,1.0,240.0
74128,1.0,219.0
20321,7.0,67.0
12766,8.0,18.0
91971,1.0,176.0
35512,1.0,36.0
87159,1.0,176.0
85588,1.0,29.0
9981,1.0,18.0
103256,1.0,7.0
26305,1.0,23.0
81956,1.0,214.0
75028,1.0,7.0
31660,18.0,33.0
35250,1.0,165.0
101913,1.0,228.0
15475,7.0,44.0
28470,1.0,30.0
86349,1.0,247.0
83354,1.0,214.0
87717,1.0,176.0
78971,1.0,21.0
14029,7.0,44.0
18320,7.0,186.0
17548,7.0,186.0
92417,1.0,229.0
103033,1.0,7.0
70653,8.0,27.0
87167,1.0,176.0
93268,1.0,229.0
75654,1.0,7.0
78799,1.0,21.0
19632,1.0,9.0
31088,9.0,33.0
78897,1.0,21.0
85404,1.0,29.0
28456,1.0,30.0
106264,1.0,226.0
89522,1.0,176.0
35776,1.0,170.0
105886,1.0,226.0
87789,1.0,239.0
14815,7.0,44.0
78409,1.0,21.0
84262,1.0,221.0
69470,8.0,27.0
106136,1.0,226.0
80849,1.0,213.0
106022,1.0,226.0
28134,7.0,194.0
32394,1.0,33.0
78777,1.0,21.0
26551,1.0,23.0
21003,7.0,76.0
75034,1.0,7.0
27654,1.0,25.0
20987,7.0,76.0
102899,1.0,7.0
25221,1.0,20.0
75248,1.0,7.0
11694,1.0,18.0
80923,1.0,213.0
84484,1.0,221.0
9844,1.0,9.0
79151,1.0,21.0
32690,7.0,33.0
9114,1.0,18.0
18816,7.0,186.0
26081,1.0,23.0
69329,7.0,207.0
21991,7.0,98.0
15441,7.0,44.0
70470,7.0,19.0
75434,1.0,7.0
85224,1.0,29.0
10947,1.0,18.0
75922,1.0,176.0
10029,1.0,18.0
27063,1.0,25.0
16769,7.0,186.0
76340,2.0,18.0
29972,7.0,33.0
89430,1.0,234.0
16829,7.0,186.0
76770,1.0,7.0
24527,1.0,20.0
72065,1.0,126.0
28696,1.0,30.0
18262,7.0,186.0
14083,7.0,44.0
90633,1.0,176.0
17170,7.0,186.0
13347,1.0,2.0
80937,1.0,213.0
35338,1.0,165.0
77186,1.0,7.0
81129,1.0,228.0
81766,1.0,235.0
104793,1.0,7.0
78497,1.0,21.0
83606,1.0,7.0
81798,1.0,235.0
21287,7.0,76.0
16641,1.0,185.0
15343,6.0,44.0
26843,1.0,25.0
32800,7.0,33.0
14713,7.0,44.0
35662,1.0,170.0
20477,7.0,67.0
113201,1.0,7.0
25735,1.0,23.0
23635,2.0,20.0
22439,7.0,110.0
113475,1.0,18.0
29744,12.0,33.0
70717,8.0,27.0
13849,6.0,44.0
36458,1.0,170.0
106940,1.0,226.0
31610,20.0,33.0
18934,7.0,186.0
16911,7.0,186.0
78375,1.0,21.0
74828,1.0,7.0
71170,7.0,210.0
23041,1.0,20.0
18356,7.0,186.0
84336,1.0,221.0
30234,7.0,33.0
25757,1.0,23.0
81458,1.0,220.0
30174,7.0,33.0
32674,7.0,33.0
17846,7.0,186.0
19404,7.0,186.0
19578,1.0,9.0
71197,7.0,210.0
16621,1.0,185.0
76228,1.0,224.0
71027,1.0,140.0
80367,1.0,229.0
92966,1.0,176.0
83968,1.0,78.0
35310,1.0,165.0
66187,7.0,44.0
68899,7.0,15.0
91128,1.0,213.0
25059,1.0,20.0
91909,1.0,176.0
9805,1.0,18.0
70323,7.0,19.0
13869,7.0,44.0
31054,9.0,33.0
108439,1.0,18.0
9251,1.0,18.0
27031,1.0,25.0
25743,1.0,23.0
80231,1.0,229.0
29384,1.0,32.0
25907,1.0,23.0
26693,1.0,25.0
85366,1.0,29.0
12241,1.0,18.0
9623,1.0,18.0
14229,7.0,44.0
86347,1.0,247.0
22051,7.0,98.0
31032,9.0,33.0
19134,7.0,186.0
74890,1.0,7.0
70933,1.0,140.0
77490,1.0,227.0
85704,1.0,29.0
35750,1.0,170.0
22243,7.0,193.0
15791,7.0,44.0
21095,7.0,76.0
36142,1.0,170.0
19286,7.0,186.0
68746,8.0,6.0
79533,1.0,21.0
106236,1.0,226.0
21159,7.0,76.0
34760,1.0,161.0
23957,1.0,20.0
72406,1.0,137.0
13441,7.0,2.0
34876,1.0,161.0
110631,1.0,174.0
18068,7.0,186.0
8776,1.0,18.0
34360,7.0,201.0
15301,7.0,44.0
18738,7.0,186.0
87917,1.0,251.0
12784,8.0,18.0
15927,1.0,185.0
35962,1.0,170.0
19594,1.0,9.0
88361,1.0,239.0
85638,1.0,29.0
20595,7.0,67.0
86301,1.0,247.0
24049,1.0,20.0
19284,7.0,186.0
113695,1.0,18.0
34906,1.0,161.0
80199,1.0,229.0
35528,1.0,36.0
18200,7.0,186.0
15105,7.0,44.0
16361,1.0,185.0
24863,1.0,20.0
27606,1.0,25.0
83494,1.0,7.0
21527,6.0,98.0
33924,1.0,156.0
84610,1.0,50.0
75902,1.0,218.0
27341,1.0,25.0
23077,1.0,20.0
37202,1.0,38.0
16839,7.0,186.0
81750,1.0,235.0
26151,1.0,23.0
13215,1.0,2.0
93494,1.0,176.0
12493,1.0,18.0
32840,7.0,33.0
75292,1.0,7.0
17039,7.0,186.0
83865,1.0,242.0
68172,9.0,39.0
73399,1.0,213.0
20247,7.0,67.0
16513,1.0,185.0
34504,1.0,161.0
8954,1.0,18.0
10311,1.0,18.0
81039,1.0,228.0
93104,1.0,218.0
87849,1.0,251.0
29506,20.0,33.0
84884,1.0,29.0
27475,1.0,25.0
89097,1.0,213.0
67351,7.0,39.0
70209,7.0,19.0
80965,1.0,213.0
34750,1.0,161.0
73443,1.0,213.0
84256,1.0,221.0
30114,7.0,33.0
104669,1.0,248.0
22777,1.0,20.0
85150,1.0,29.0
77274,1.0,227.0
72086,1.0,194.0
106914,1.0,226.0
25521,1.0,23.0
14321,7.0,44.0
71588,1.0,25.0
33960,1.0,156.0
8591,1.0,155.0
84924,1.0,29.0
93888,1.0,241.0
25487,1.0,23.0
93572,1.0,7.0
85446,1.0,29.0
34528,1.0,161.0
79469,1.0,21.0
14547,7.0,44.0
92686,1.0,227.0
32184,1.0,33.0
31952,7.0,33.0
87547,1.0,249.0
77380,1.0,227.0
27391,1.0,25.0
29154,1.0,32.0
86427,1.0,247.0
74718,1.0,7.0
67866,9.0,39.0
12344,1.0,18.0
102694,1.0,7.0
79651,2.0,21.0
82263,1.0,220.0
108611,1.0,65.0
105660,1.0,226.0
31520,20.0,33.0
77330,1.0,227.0
87925,1.0,251.0
30794,20.0,33.0
74324,1.0,219.0
79109,1.0,21.0
72114,5.0,196.0
69434,8.0,27.0
69224,7.0,15.0
25877,1.0,23.0
